"GO_ID" "description" "levels" "ontology_group" "node_numeric_id" "community" "uniqueness_index" "size_in_annotation" "size_in_universe" "number_of_genes_in_query" "percentage_of_genes_in_query" "OR" "p" "fdr" "Min_value_CI" "Max_value_CI" "genes_in_query"
"45" "GO:0003714" "transcription corepressor activity" "7, 8, 9, 10, 11" "Biological_process" NA NA "523" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv0444c"
"51" "GO:0003909" "DNA ligase activity" "6, 7, 8" "Biological_process" NA NA "524" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv0938"
"158" "GO:0006266" "DNA ligation" "5, 6, 7" "Biological_process" NA NA "524" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv0938"
"53" "GO:0003951" "NAD+ kinase activity" "7" "Biological_process" NA NA "525" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv1695"
"59" "GO:0004029" "aldehyde dehydrogenase (NAD+) activity" "7" "Biological_process" NA NA "526" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv2858c"
"60" "GO:0004030" "aldehyde dehydrogenase [NAD(P)+] activity" "6" "Biological_process" NA NA "526" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv2858c"
"63" "GO:0004129" "cytochrome-c oxidase activity" "5, 6, 9, 10, 11" "Biological_process" NA NA "527" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3043c"
"517" "GO:0015002" "heme-copper terminal oxidase activity" "4" "Biological_process" NA NA "527" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3043c"
"626" "GO:0016676" "oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor" "5" "Biological_process" NA NA "527" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3043c"
"93" "GO:0005634" "nucleus" "4, 5" "Cell_Components" NA NA "528" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv1000c"
"133" "GO:0006102" "isocitrate metabolic process" "5, 6, 7" "Biological_process" NA NA "529" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv0066c"
"140" "GO:0006139" "nucleobase-containing compound metabolic process" "3, 4" "Biological_process" NA NA "530" 661 660 81 12.2727272727273 0.894733648497549 0.414726996951585 0.82193717570823 0.685684897190492 1.15666217440497 "Rv0006, Rv0041, Rv0067c, Rv0363c, Rv0408, Rv0444c, Rv0462, Rv0629c, Rv0665, Rv0797, Rv0803, Rv0844c, Rv0891c, Rv0910, Rv0937c, Rv0938, Rv0946c, Rv0951, Rv0952, Rv0957, Rv1000c, Rv1023, Rv1092c, Rv1143, Rv1242, Rv1259, Rv1301, Rv1309, Rv1310, Rv1311, Rv1329c, Rv1354c, Rv1383, Rv1384, Rv1436, Rv1437, Rv1438, Rv1474c, Rv1537, Rv1685c, Rv1695, Rv1696, Rv1699, Rv1700, Rv1701, Rv1837c, Rv2118c, Rv2215, Rv2228c, Rv2241, Rv2282c, Rv2289, Rv2435c, Rv2530c, Rv2605c, Rv2613c, Rv2614c, Rv2818c, Rv2837c, Rv2848c, Rv2881c, Rv2883c, Rv2898c, Rv2944, Rv2985, Rv2992c, Rv3199c, Rv3255c, Rv3282, Rv3300c, Rv3336c, Rv3393, Rv3396c, Rv3419c, Rv3421c, Rv3422c, Rv3427c, Rv3464, Rv3465, Rv3624c, Rv3697c"
"146" "GO:0006166" "purine ribonucleoside salvage" "5, 6, 7, 8, 9, 10" "Biological_process" NA NA "531" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3624c"
"940" "GO:0043174" "nucleoside salvage" "4, 6, 7, 8" "Biological_process" NA NA "531" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3624c"
"150" "GO:0006207" "'de novo' pyrimidine nucleobase biosynthetic process" "7, 8, 9" "Biological_process" NA NA "532" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv1383"
"153" "GO:0006244" "pyrimidine nucleotide catabolic process" "6, 7, 8, 9" "Biological_process" NA NA "533" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv2289"
"160" "GO:0006269" "DNA replication, synthesis of RNA primer" "5, 6, 7, 8" "Biological_process" NA NA "534" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv0938"
"182" "GO:0006396" "RNA processing" "5, 6, 7" "Biological_process" NA NA "535" 57 57 5 8.7719298245614 0.62257244948652 0.430593005261607 0.82193717570823 0.193156149318438 1.55834338262721 "Rv1301, Rv2118c, Rv3419c, Rv3421c, Rv3422c"
"201" "GO:0006479" "protein methylation" "4, 5, 6, 7, 8" "Biological_process" NA NA "536" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3701c"
"306" "GO:0008213" "protein alkylation" "6, 7" "Biological_process" NA NA "536" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3701c"
"313" "GO:0008276" "protein methyltransferase activity" "5, 6, 7, 8, 9" "Biological_process" NA NA "536" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3701c"
"266" "GO:0006749" "glutathione metabolic process" "4, 5, 6" "Biological_process" NA NA "537" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3702c"
"277" "GO:0006779" "porphyrin-containing compound biosynthetic process" "5, 6" "Biological_process" NA NA "538" 15 15 3 20 1.63120511932536 0.438726316114431 0.82193717570823 0.294453214510561 6.0722153880351 "Rv0524, Rv1314c, Rv1485"
"282" "GO:0006805" "xenobiotic metabolic process" "3, 5" "Biological_process" NA NA "539" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3762c"
"1263" "GO:0071466" "cellular response to xenobiotic stimulus" "4" "Biological_process" NA NA "539" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3762c"
"303" "GO:0008175" "tRNA methyltransferase activity" "6, 7, 8, 9, 10, 11, 12" "Biological_process" NA NA "540" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv2118c"
"753" "GO:0030488" "tRNA methylation" "5, 6, 7, 8, 9, 10, 11" "Biological_process" NA NA "540" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv2118c"
"309" "GO:0008236" "serine-type peptidase activity" "7, 8" "Biological_process" NA NA "541" 28 28 5 17.8571428571429 1.41936431332206 0.409813780697601 0.82193717570823 0.419644227663163 3.83960073652478 "Rv0110, Rv1433, Rv2467, Rv3671c, Rv3886c"
"319" "GO:0008395" "steroid hydroxylase activity" "5" "Biological_process" NA NA "542" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv2216"
"859" "GO:0036199" "cholest-4-en-3-one 26-monooxygenase activity" "6" "Biological_process" NA NA "542" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv2216"
"323" "GO:0008614" "pyridoxine metabolic process" "4, 5, 6" "Biological_process" NA NA "543" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv2606c"
"917" "GO:0042819" "vitamin B6 biosynthetic process" "5, 6" "Biological_process" NA NA "543" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv2606c"
"368" "GO:0009101" "glycoprotein biosynthetic process" "5, 6" "Biological_process" NA NA "544" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3255c"
"391" "GO:0009144" "purine nucleoside triphosphate metabolic process" "6, 7, 8" "Biological_process" NA NA "545" 15 15 3 20 1.63120511932536 0.438726316114431 0.82193717570823 0.294453214510561 6.0722153880351 "Rv1309, Rv1310, Rv1311"
"398" "GO:0009156" "ribonucleoside monophosphate biosynthetic process" "7, 8, 9" "Biological_process" NA NA "546" 32 32 6 18.75 1.50824493426354 0.427757685543318 0.82193717570823 0.505210947749059 3.77061842256856 "Rv0803, Rv0957, Rv1383, Rv1384, Rv3396c, Rv3624c"
"403" "GO:0009164" "nucleoside catabolic process" "5, 6, 7" "Biological_process" NA NA "547" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3393"
"846" "GO:0034656" "nucleobase-containing small molecule catabolic process" "4, 5, 6" "Biological_process" NA NA "547" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3393"
"412" "GO:0009190" "cyclic nucleotide biosynthetic process" "7, 8, 9" "Biological_process" NA NA "548" 15 15 3 20 1.63120511932536 0.438726316114431 0.82193717570823 0.294453214510561 6.0722153880351 "Rv0891c, Rv1354c, Rv2435c"
"451" "GO:0009267" "cellular response to starvation" "4, 5, 6" "Biological_process" NA NA "549" 33 33 6 18.1818181818182 1.45197560763956 0.435384260762082 0.82193717570823 0.487787693932001 3.6126772409297 "Rv0928, Rv0931c, Rv0934, Rv2462c, Rv2984, Rv3377c"
"785" "GO:0031669" "cellular response to nutrient levels" "4, 5" "Biological_process" NA NA "549" 33 33 6 18.1818181818182 1.45197560763956 0.435384260762082 0.82193717570823 0.487787693932001 3.6126772409297 "Rv0928, Rv0931c, Rv0934, Rv2462c, Rv2984, Rv3377c"
"469" "GO:0009403" "toxin biosynthetic process" "4" "Biological_process" NA NA "550" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3671c"
"503" "GO:0010563" "negative regulation of phosphorus metabolic process" "4, 5, 6" "Biological_process" NA NA "551" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3301c"
"1041" "GO:0045936" "negative regulation of phosphate metabolic process" "5, 6, 7" "Biological_process" NA NA "551" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3301c"
"560" "GO:0015893" "drug transport" "4" "Biological_process" NA NA "552" 15 15 3 20 1.63120511932536 0.438726316114431 0.82193717570823 0.294453214510561 6.0722153880351 "Rv1457c, Rv1686c, Rv2938"
"598" "GO:0016311" "dephosphorylation" "5" "Biological_process" NA NA "553" 33 33 6 18.1818181818182 1.45197560763956 0.435384260762082 0.82193717570823 0.487787693932001 3.6126772409297 "Rv0505c, Rv1099c, Rv2228c, Rv2837c, Rv3042c, Rv3376"
"612" "GO:0016635" "oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor" "5" "Biological_process" NA NA "554" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3318"
"645" "GO:0016899" "oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor" "5" "Biological_process" NA NA "555" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv1771"
"656" "GO:0018065" "protein-cofactor linkage" "6, 7" "Biological_process" NA NA "556" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv2210c"
"659" "GO:0018107" "peptidyl-threonine phosphorylation" "7, 8, 9" "Biological_process" NA NA "557" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv0015c"
"665" "GO:0018210" "peptidyl-threonine modification" "7, 8" "Biological_process" NA NA "557" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv0015c"
"708" "GO:0019627" "urea metabolic process" "3, 4, 5" "Biological_process" NA NA "558" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv1658"
"743" "GO:0030112" "glycocalyx" "3, 4" "Cell_Components" NA NA "559" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv1837c"
"906" "GO:0042603" "capsule" "4, 5" "Cell_Components" NA NA "559" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv1837c"
"776" "GO:0031365" "N-terminal protein amino acid modification" "6, 7" "Biological_process" NA NA "560" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv0429c"
"787" "GO:0032261" "purine nucleotide salvage" "5, 6, 7, 8, 9, 10" "Biological_process" NA NA "561" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3624c"
"885" "GO:0042325" "regulation of phosphorylation" "6, 7" "Biological_process" NA NA "562" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv1437"
"896" "GO:0042450" "arginine biosynthetic process via ornithine" "6, 7, 8, 9, 10, 11" "Biological_process" NA NA "563" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv2747"
"905" "GO:0042602" "riboflavin reductase (NADPH) activity" "6" "Biological_process" NA NA "564" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv1939"
"1002" "GO:0044273" "sulfur compound catabolic process" "4" "Biological_process" NA NA "565" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv3702c"
"1164" "GO:0051262" "protein tetramerization" "6" "Biological_process" NA NA "566" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv2747"
"1182" "GO:0051920" "peroxiredoxin activity" "5, 8" "Biological_process" NA NA "567" 15 15 3 20 1.63120511932536 0.438726316114431 0.82193717570823 0.294453214510561 6.0722153880351 "Rv1677, Rv1932, Rv2238c"
"1253" "GO:0071236" "cellular response to antibiotic" "4" "Biological_process" NA NA "568" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv2467"
"1267" "GO:0071586" "CAAX-box protein processing" "6, 7" "Biological_process" NA NA "569" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv1140"
"1304" "GO:0080120" "CAAX-box protein maturation" "5, 6" "Biological_process" NA NA "569" 4 4 1 25 2.17214620091319 0.435436452811368 0.82193717570823 0.041308956257764 27.1130379026313 "Rv1140"
"400" "GO:0009161" "ribonucleoside monophosphate metabolic process" "6, 7, 8" "Biological_process" NA NA "570" 34 34 6 17.6470588235294 1.39972469277899 0.44478730826574 0.830373503697511 0.471576872651246 3.46744988353541 "Rv0803, Rv0957, Rv1383, Rv1384, Rv3396c, Rv3624c"
"904" "GO:0042594" "response to starvation" "3, 5" "Biological_process" NA NA "571" 34 34 6 17.6470588235294 1.39972469277899 0.44478730826574 0.830373503697511 0.471576872651246 3.46744988353541 "Rv0928, Rv0931c, Rv0934, Rv2462c, Rv2984, Rv3377c"
"716" "GO:0019725" "cellular homeostasis" "2, 4" "Biological_process" NA NA "572" 61 61 10 16.3934426229508 1.28202041915953 0.448224296286316 0.835327097624497 0.576599567774426 2.57438588686951 "Rv0462, Rv0526, Rv1324, Rv1677, Rv1932, Rv2215, Rv2238c, Rv2287, Rv3301c, Rv3303c"
"263" "GO:0006732" "coenzyme metabolic process" "4" "Biological_process" NA NA "573" 103 101 16 15.8415841584158 1.23267527721026 0.457136596113285 0.847491498185673 0.668700990629684 2.1399918681122 "Rv0408, Rv0561c, Rv0951, Rv0952, Rv1092c, Rv1143, Rv1695, Rv1697, Rv1771, Rv1837c, Rv2447c, Rv2605c, Rv2606c, Rv2899c, Rv3199c, Rv3306c"
"660" "GO:0018130" "heterocycle biosynthetic process" "4" "Biological_process" NA NA "574" 443 441 53 12.0181405895692 0.877085644681092 0.456882384543908 0.847491498185673 0.635058468207485 1.19226116001144 "Rv0013, Rv0067c, Rv0408, Rv0444c, Rv0524, Rv0695, Rv0803, Rv0844c, Rv0891c, Rv0938, Rv0952, Rv0957, Rv1092c, Rv1309, Rv1310, Rv1311, Rv1314c, Rv1354c, Rv1383, Rv1384, Rv1415, Rv1416, Rv1417, Rv1474c, Rv1485, Rv1537, Rv1611, Rv1612, Rv1613, Rv1685c, Rv1695, Rv1697, Rv1699, Rv2062c, Rv2228c, Rv2282c, Rv2289, Rv2435c, Rv2447c, Rv2606c, Rv2613c, Rv2671, Rv2848c, Rv2849c, Rv2881c, Rv2883c, Rv2899c, Rv3199c, Rv3255c, Rv3396c, Rv3464, Rv3465, Rv3624c"
"783" "GO:0031667" "response to nutrient levels" "4" "Biological_process" NA NA "575" 35 35 6 17.1428571428571 1.35107642329 0.455777393059823 0.847491498185673 0.456360692576448 3.33305429229025 "Rv0928, Rv0931c, Rv0934, Rv2462c, Rv2984, Rv3377c"
"276" "GO:0006778" "porphyrin-containing compound metabolic process" "4, 5" "Biological_process" NA NA "576" 16 16 3 18.75 1.50532944421105 0.461862071952617 0.850336733508618 0.274238124659262 5.50333474774017 "Rv0524, Rv1314c, Rv1485"
"374" "GO:0009112" "nucleobase metabolic process" "4, 5, 6" "Biological_process" NA NA "577" 16 16 3 18.75 1.50532944421105 0.461862071952617 0.850336733508618 0.274238124659262 5.50333474774017 "Rv1383, Rv1699, Rv3624c"
"427" "GO:0009225" "nucleotide-sugar metabolic process" "4, 5, 6" "Biological_process" NA NA "578" 16 16 3 18.75 1.50532944421105 0.461862071952617 0.850336733508618 0.274238124659262 5.50333474774017 "Rv3255c, Rv3464, Rv3465"
"883" "GO:0042278" "purine nucleoside metabolic process" "5, 6, 7" "Biological_process" NA NA "579" 16 16 3 18.75 1.50532944421105 0.461862071952617 0.850336733508618 0.274238124659262 5.50333474774017 "Rv3393, Rv3396c, Rv3624c"
"380" "GO:0009124" "nucleoside monophosphate biosynthetic process" "6, 7, 8" "Biological_process" NA NA "580" 36 36 6 16.6666666666667 1.30567049185639 0.468166671880419 0.860458055559529 0.442106718173522 3.20881462088417 "Rv0803, Rv0957, Rv1383, Rv1384, Rv3396c, Rv3624c"
"788" "GO:0032268" "regulation of cellular protein metabolic process" "4, 5, 6" "Biological_process" NA NA "581" 38 38 3 7.89473684210526 0.555653700124632 0.470619051729943 0.863476607821204 0.108933725573563 1.77246766070441 "Rv0444c, Rv1165, Rv2882c"
"1156" "GO:0051246" "regulation of protein metabolic process" "4, 5" "Biological_process" NA NA "581" 38 38 3 7.89473684210526 0.555653700124632 0.470619051729943 0.863476607821204 0.108933725573563 1.77246766070441 "Rv0444c, Rv1165, Rv2882c"
"379" "GO:0009123" "nucleoside monophosphate metabolic process" "5, 6, 7" "Biological_process" NA NA "582" 40 40 7 17.5 1.38621702649373 0.478895640213338 0.877152495648485 0.514803336942633 3.20816144842712 "Rv0803, Rv0957, Rv1383, Rv1384, Rv2883c, Rv3396c, Rv3624c"
"219" "GO:0006547" "histidine metabolic process" "5, 6, 8" "Biological_process" NA NA "583" 17 17 3 17.6470588235294 1.39743175251766 0.48673047162956 0.885417547367083 0.256633152111544 5.03090488560693 "Rv3700c, Rv3701c, Rv3702c"
"1215" "GO:0052803" "imidazole-containing compound metabolic process" "4" "Biological_process" NA NA "583" 17 17 3 17.6470588235294 1.39743175251766 0.48673047162956 0.885417547367083 0.256633152111544 5.03090488560693 "Rv3700c, Rv3701c, Rv3702c"
"411" "GO:0009187" "cyclic nucleotide metabolic process" "6, 7, 8" "Biological_process" NA NA "584" 17 17 3 17.6470588235294 1.39743175251766 0.48673047162956 0.885417547367083 0.256633152111544 5.03090488560693 "Rv0891c, Rv1354c, Rv2435c"
"520" "GO:0015036" "disulfide oxidoreductase activity" "5" "Biological_process" NA NA "585" 17 17 3 17.6470588235294 1.39743175251766 0.48673047162956 0.885417547367083 0.256633152111544 5.03090488560693 "Rv0462, Rv1932, Rv2215"
"1047" "GO:0046040" "IMP metabolic process" "7, 8, 9, 10" "Biological_process" NA NA "586" 17 17 3 17.6470588235294 1.39743175251766 0.48673047162956 0.885417547367083 0.256633152111544 5.03090488560693 "Rv0803, Rv0957, Rv3624c"
"32" "GO:0001510" "RNA methylation" "4, 5, 6, 7, 8" "Biological_process" NA NA "587" 18 18 1 5.55555555555556 0.381913417945829 0.497371931658414 0.888381868484308 0.00912298804302217 2.44743926556954 "Rv2118c"
"33" "GO:0001522" "pseudouridine synthesis" "6, 7, 8" "Biological_process" NA NA "588" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv3300c"
"58" "GO:0004022" "alcohol dehydrogenase (NAD+) activity" "7" "Biological_process" NA NA "589" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv1530"
"667" "GO:0018455" "alcohol dehydrogenase [NAD(P)+] activity" "6" "Biological_process" NA NA "589" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv1530"
"62" "GO:0004124" "cysteine synthase activity" "7, 8, 9, 10, 11" "Biological_process" NA NA "590" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv1077"
"70" "GO:0004499" "N,N-dimethylaniline monooxygenase activity" "6" "Biological_process" NA NA "591" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv0892"
"82" "GO:0004721" "phosphoprotein phosphatase activity" "7, 8" "Biological_process" NA NA "592" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv3042c"
"198" "GO:0006470" "protein dephosphorylation" "6, 7" "Biological_process" NA NA "592" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv3042c"
"101" "GO:0005976" "polysaccharide metabolic process" "4" "Biological_process" NA NA "593" 46 46 4 8.69565217391304 0.617287371034275 0.510861243321652 0.888381868484308 0.160092014901068 1.71170939801085 "Rv1328, Rv3464, Rv3465, Rv3782"
"171" "GO:0006307" "DNA dealkylation involved in DNA repair" "6, 7, 8, 9" "Biological_process" NA NA "594" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv1000c"
"852" "GO:0035510" "DNA dealkylation" "6, 7, 8" "Biological_process" NA NA "594" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv1000c"
"185" "GO:0006401" "RNA catabolic process" "5, 6, 7" "Biological_process" NA NA "595" 20 20 1 5 0.341515766119621 0.504540379125834 0.888381868484308 0.00820565415586102 2.15742646967099 "Rv2228c"
"244" "GO:0006631" "fatty acid metabolic process" "4, 5, 7" "Biological_process" NA NA "596" 127 125 19 15.2 1.17333011820506 0.504281947726119 0.888381868484308 0.673570588943426 1.94464390878191 "Rv0014c, Rv0015c, Rv0098, Rv0447c, Rv0632c, Rv0673, Rv0905, Rv0931c, Rv0974c, Rv1475c, Rv1483, Rv1484, Rv1662, Rv1663, Rv1750c, Rv1925, Rv1984c, Rv2605c, Rv2946c"
"294" "GO:0006915" "apoptotic process" "4" "Biological_process" NA NA "597" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv3151"
"924" "GO:0042981" "regulation of apoptotic process" "5, 6" "Biological_process" NA NA "597" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv3151"
"1010" "GO:0044531" "modulation of programmed cell death in other organism" "4, 5, 6" "Biological_process" NA NA "597" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv3151"
"1011" "GO:0044532" "modulation of apoptotic process in other organism" "5, 6, 7" "Biological_process" NA NA "597" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv3151"
"1189" "GO:0052150" "modulation by symbiont of host apoptotic process" "5, 6, 7, 8, 9" "Biological_process" NA NA "597" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv3151"
"1196" "GO:0052248" "modulation of programmed cell death in other organism involved in symbiotic interaction" "5, 6, 7" "Biological_process" NA NA "597" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv3151"
"1198" "GO:0052433" "modulation by organism of apoptotic process in other organism involved in symbiotic interaction" "6, 7, 8" "Biological_process" NA NA "597" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv3151"
"305" "GO:0008203" "cholesterol metabolic process" "5, 6" "Biological_process" NA NA "598" 20 20 1 5 0.341515766119621 0.504540379125834 0.888381868484308 0.00820565415586102 2.15742646967099 "Rv2216"
"375" "GO:0009113" "purine nucleobase biosynthetic process" "4, 6, 7, 8" "Biological_process" NA NA "599" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv3624c"
"532" "GO:0015399" "primary active transmembrane transporter activity" "7" "Biological_process" NA NA "600" 45 45 4 8.88888888888889 0.632527259517864 0.509017542752798 0.888381868484308 0.163857594034766 1.75715752629888 "Rv0103c, Rv0425c, Rv0613c, Rv0908"
"567" "GO:0015937" "coenzyme A biosynthetic process" "6, 7, 8, 9, 10, 11" "Biological_process" NA NA "601" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv1092c"
"609" "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" "5" "Biological_process" NA NA "602" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv2241"
"625" "GO:0016675" "oxidoreductase activity, acting on a heme group of donors" "4" "Biological_process" NA NA "603" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv3043c"
"630" "GO:0016702" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen" "5" "Biological_process" NA NA "604" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv0913c"
"657" "GO:0018104" "peptidoglycan-protein cross-linking" "6, 7, 8, 9" "Biological_process" NA NA "605" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv1433"
"668" "GO:0018580" "nitronate monooxygenase activity" "6" "Biological_process" NA NA "606" 5 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv3553"
"671" "GO:0019200" "carbohydrate kinase activity" "5, 6, 7" "Biological_process" NA NA "607" 6 5 1 20 1.62880029872247 0.510673449472432 0.888381868484308 0.0330166206602007 16.4944992484749 "Rv2436"
